100,0.2200000000,0.0100000000,9
200,0.0000000000,0.0450000000,9
300,0.0033333333,0.0133333333,10
400,0.0025000000,0.0025000000,10
500,0.0000000000,0.0020000000,11
600,0.0016666667,0.0033333333,11
700,0.0014285714,0.0028571429,11
800,0.0687500000,0.0037500000,12
900,0.0000000000,0.0055555556,12
1000,0.0000000000,0.0520000000,12
1100,0.0000000000,0.0081818182,12
1200,0.0000000000,0.0058333333,12
1300,0.0000000000,0.0061538462,12
1400,0.0000000000,0.0071428571,13
1500,0.0000000000,0.0120000000,12
1600,0.0006250000,0.0081250000,12
1700,0.0005882353,0.0076470588,12
1800,0.0000000000,0.0072222222,13
1900,0.0005263158,0.0084210526,13
2000,0.0000000000,0.0090000000,13
2100,0.0000000000,0.0119047619,12
2200,0.0000000000,0.0090909091,13
2300,0.0000000000,0.0104347826,12
2400,0.0004166667,0.0108333333,13
2500,0.0004000000,0.0120000000,13
2600,0.0003846154,0.0111538462,13
2700,0.0003703704,0.0107407407,13
2800,0.0003571429,0.0117857143,14
2900,0.0000000000,0.0117241379,13
3000,0.0003333333,0.0126666667,13
3100,0.0000000000,0.0116129032,13
3200,0.0003125000,0.0146875000,13
3300,0.0003030303,0.0121212121,14
3400,0.0000000000,0.0155882353,13
3500,0.0002857143,0.0142857143,13
3600,0.0000000000,0.0147222222,14
3700,0.0002702703,0.0148648649,14
3800,0.0002631579,0.0155263158,13
3900,0.0002564103,0.0156410256,14
4000,0.0000000000,0.0150000000,14
4100,0.0002439024,0.0156097561,14
4200,0.0002380952,0.0164285714,13
4300,0.0002325581,0.0183720930,14
4400,0.0002272727,0.0179545455,14
4500,0.0000000000,0.0162222222,14
4600,0.0002173913,0.0191304348,14
4700,0.0004255319,0.0165957447,14
4800,0.0004166667,0.0160416667,14
4900,0.0004081633,0.0171428571,14
5000,0.0004000000,0.0182000000,15
5100,0.0003921569,0.0186274510,14
5200,0.0003846154,0.0198076923,14
5300,0.0001886792,0.0183018868,14
5400,0.0000000000,0.0183333333,14
5500,0.0003636364,0.0201818182,14
5600,0.0000000000,0.0187500000,14
5700,0.0001754386,0.0203508772,14
