10,0.0000000000,0.0000000000,4
20,0.0000000000,0.0000000000,5
30,0.1666666667,0.0333333333,6
40,0.0000000000,0.0000000000,7
50,0.0200000000,0.0000000000,8
60,0.0166666667,0.0000000000,8
70,0.0000000000,0.0571428571,8
80,0.0000000000,0.0125000000,9
90,0.0000000000,0.0000000000,9
100,0.0000000000,0.0100000000,9
110,0.0000000000,0.0000000000,9
120,0.0000000000,0.0083333333,9
130,0.0000000000,0.0000000000,9
140,0.0000000000,0.0000000000,9
150,0.0000000000,0.0066666667,10
160,0.0000000000,0.0000000000,10
170,0.0000000000,0.0058823529,10
180,0.0000000000,0.0055555556,10
190,0.0000000000,0.0000000000,10
200,0.0000000000,0.0000000000,11
210,0.0000000000,0.0285714286,10
220,0.0045454545,0.0000000000,10
230,0.0000000000,0.0043478261,10
240,0.0041666667,0.0041666667,12
250,0.0000000000,0.0040000000,11
260,0.0038461538,0.0038461538,11
270,0.0000000000,0.0037037037,11
280,0.0000000000,0.0142857143,11
290,0.0000000000,0.0000000000,11
300,0.0000000000,0.0033333333,11
310,0.0000000000,0.0064516129,11
320,0.0000000000,0.0062500000,11
330,0.0000000000,0.0060606061,11
340,0.0000000000,0.0058823529,11
350,0.0000000000,0.0028571429,11
360,0.0000000000,0.0055555556,11
370,0.0000000000,0.0054054054,11
380,0.0000000000,0.0052631579,11
390,0.0000000000,0.0051282051,11
400,0.0000000000,0.0050000000,12
410,0.0000000000,0.0048780488,11
420,0.0000000000,0.0047619048,12
430,0.0023255814,0.0046511628,12
440,0.0000000000,0.0068181818,11
450,0.0000000000,0.0066666667,11
460,0.0000000000,0.0130434783,12
470,0.0000000000,0.0063829787,12
480,0.0020833333,0.0083333333,11
490,0.0000000000,0.0204081633,11
500,0.0020000000,0.0060000000,12
510,0.0000000000,0.0078431373,12
520,0.0000000000,0.0076923077,12
530,0.0018867925,0.0075471698,11
540,0.0000000000,0.0074074074,11
550,0.0000000000,0.0090909091,12
560,0.0000000000,0.0089285714,12
570,0.0000000000,0.0087719298,13
580,0.0000000000,0.0068965517,12
590,0.0000000000,0.0084745763,12
600,0.0000000000,0.0083333333,12
610,0.0000000000,0.0098360656,12
620,0.0000000000,0.0080645161,12
630,0.0000000000,0.0079365079,12
640,0.0000000000,0.0093750000,13
650,0.0000000000,0.0092307692,13
660,0.0000000000,0.0106060606,12
670,0.0000000000,0.0089552239,13
680,0.0000000000,0.0102941176,12
690,0.0000000000,0.0115942029,12
700,0.0000000000,0.0100000000,12
710,0.0000000000,0.0098591549,13
720,0.0000000000,0.0083333333,12
730,0.0013698630,0.0109589041,12
740,0.0000000000,0.0094594595,13
750,0.0000000000,0.0106666667,12
760,0.0013157895,0.0105263158,13
770,0.0000000000,0.0116883117,13
780,0.0000000000,0.0102564103,12
790,0.0000000000,0.0101265823,12
800,0.0000000000,0.0112500000,13
810,0.0000000000,0.0111111111,13
820,0.0000000000,0.0121951220,13
830,0.0012048193,0.0120481928,13
840,0.0000000000,0.0130952381,12
850,0.0000000000,0.0117647059,13
860,0.0000000000,0.0127906977,14
870,0.0000000000,0.0126436782,12
880,0.0011363636,0.0125000000,13
890,0.0000000000,0.0134831461,13
900,0.0000000000,0.0133333333,13
910,0.0000000000,0.0131868132,13
920,0.0010869565,0.0130434783,12
930,0.0000000000,0.0129032258,14
940,0.0000000000,0.0127659574,13
950,0.0000000000,0.0157894737,13
960,0.0000000000,0.0145833333,13
970,0.0000000000,0.0134020619,13
980,0.0000000000,0.0142857143,13
990,0.0000000000,0.0151515152,13
1000,0.0000000000,0.0150000000,13
1010,0.0000000000,0.0138613861,13
1020,0.0000000000,0.0147058824,13
1030,0.0000000000,0.0145631068,14
1040,0.0000000000,0.0125000000,13
1050,0.0000000000,0.0152380952,13
1060,0.0009433962,0.0160377358,13
1070,0.0000000000,0.0168224299,13
1080,0.0009259259,0.0157407407,13
1090,0.0000000000,0.0155963303,13
1100,0.0000000000,0.0154545455,13
1110,0.0000000000,0.0153153153,13
1120,0.0008928571,0.0160714286,13
1130,0.0008849558,0.0159292035,14
1140,0.0008771930,0.0166666667,13
1150,0.0000000000,0.0173913043,13
1160,0.0008620690,0.0155172414,13
1170,0.0000000000,0.0170940171,13
1180,0.0008474576,0.0169491525,14
1190,0.0000000000,0.0176470588,13
1200,0.0008333333,0.0200000000,14
1210,0.0008264463,0.0190082645,13
1220,0.0008196721,0.0188524590,14
1230,0.0000000000,0.0178861789,13
1240,0.0008064516,0.0193548387,13
1250,0.0008000000,0.0208000000,14
1260,0.0007936508,0.0190476190,14
1270,0.0000000000,0.0173228346,13
1280,0.0000000000,0.0195312500,13
1290,0.0000000000,0.0186046512,13
1300,0.0007692308,0.0184615385,14
1310,0.0000000000,0.0198473282,13
1320,0.0000000000,0.0181818182,14
1330,0.0000000000,0.0187969925,13
1340,0.0007462687,0.0194029851,14
1350,0.0007407407,0.0207407407,13
1360,0.0000000000,0.0198529412,13
1370,0.0007299270,0.0211678832,13
1380,0.0007246377,0.0202898551,14
1390,0.0000000000,0.0194244604,13
1400,0.0007142857,0.0192857143,14
1410,0.0007092199,0.0212765957,13
1420,0.0000000000,0.0211267606,14
1430,0.0000000000,0.0209790210,13
1440,0.0006944444,0.0208333333,14
1450,0.0006896552,0.0213793103,14
1460,0.0000000000,0.0232876712,13
1470,0.0006802721,0.0238095238,14
1480,0.0000000000,0.0277027027,14
1490,0.0000000000,0.0221476510,13
1500,0.0000000000,0.0226666667,13
1510,0.0000000000,0.0205298013,14
1520,0.0000000000,0.0263157895,14
1530,0.0006535948,0.0209150327,14
1540,0.0000000000,0.0227272727,13
1550,0.0000000000,0.0219354839,14
1560,0.0006410256,0.0217948718,14
1570,0.0006369427,0.0216560510,14
1580,0.0000000000,0.0221518987,14
1590,0.0000000000,0.0238993711,15
1600,0.0006250000,0.0243750000,14
1610,0.0000000000,0.0223602484,13
1620,0.0006172840,0.0228395062,14
1630,0.0000000000,0.0251533742,13
1640,0.0000000000,0.0268292683,15
1650,0.0006060606,0.0236363636,14
1660,0.0006024096,0.0228915663,14
1670,0.0000000000,0.0245508982,14
1680,0.0005952381,0.0238095238,14
1690,0.0000000000,0.0248520710,15
1700,0.0000000000,0.0241176471,14
1710,0.0005847953,0.0239766082,14
1720,0.0005813953,0.0238372093,14
1730,0.0005780347,0.0248554913,14
1740,0.0000000000,0.0258620690,15
1750,0.0005714286,0.0245714286,14
1760,0.0000000000,0.0238636364,15
1770,0.0000000000,0.0259887006,15
