10,0.0000000000,0.0000000000,4
20,0.0000000000,0.0000000000,5
30,0.0000000000,0.0000000000,6
40,0.0000000000,0.0250000000,6
50,0.0000000000,0.0000000000,8
60,0.0000000000,0.0000000000,8
70,0.0000000000,0.0000000000,8
80,0.0000000000,0.1000000000,8
90,0.0000000000,0.0000000000,8
100,0.0000000000,0.0000000000,8
110,0.0000000000,0.0000000000,8
120,0.0000000000,0.0083333333,8
130,0.0000000000,0.0000000000,9
140,0.0000000000,0.0000000000,8
150,0.0000000000,0.0066666667,8
160,0.0000000000,0.0000000000,9
170,0.0058823529,0.0000000000,9
180,0.0000000000,0.0055555556,8
190,0.0000000000,0.0052631579,9
200,0.0000000000,0.0000000000,9
210,0.0000000000,0.0000000000,10
220,0.0000000000,0.0000000000,9
230,0.0000000000,0.0000000000,10
240,0.0000000000,0.0041666667,9
250,0.0040000000,0.0040000000,10
260,0.0000000000,0.0038461538,10
270,0.0000000000,0.0000000000,9
280,0.0035714286,0.0000000000,10
290,0.0034482759,0.0034482759,9
300,0.0000000000,0.0033333333,9
310,0.0000000000,0.0000000000,11
320,0.0000000000,0.0000000000,10
330,0.0000000000,0.0000000000,10
340,0.0000000000,0.0029411765,9
350,0.0000000000,0.0000000000,11
360,0.0000000000,0.0000000000,10
370,0.0000000000,0.0027027027,10
380,0.0000000000,0.0026315789,9
390,0.0000000000,0.0000000000,10
400,0.0000000000,0.0400000000,11
410,0.0000000000,0.0000000000,10
420,0.0023809524,0.0023809524,10
430,0.0000000000,0.0372093023,10
440,0.0022727273,0.0022727273,10
450,0.0000000000,0.0000000000,10
460,0.0000000000,0.0021739130,11
470,0.0000000000,0.0021276596,10
480,0.0000000000,0.0083333333,11
490,0.0000000000,0.0000000000,11
500,0.0020000000,0.0020000000,11
510,0.0000000000,0.0019607843,11
520,0.0000000000,0.0019230769,11
530,0.0000000000,0.0018867925,11
540,0.0000000000,0.0018518519,11
550,0.0000000000,0.0290909091,11
560,0.0000000000,0.0017857143,11
570,0.0000000000,0.0017543860,11
580,0.0000000000,0.0017241379,11
590,0.0000000000,0.0016949153,10
600,0.0000000000,0.0016666667,11
610,0.0000000000,0.0016393443,11
620,0.0000000000,0.0064516129,11
630,0.0015873016,0.0015873016,10
640,0.0000000000,0.0015625000,10
650,0.0123076923,0.0015384615,11
660,0.0000000000,0.0030303030,11
670,0.0000000000,0.0149253731,11
680,0.0000000000,0.0058823529,11
690,0.0000000000,0.0028985507,11
700,0.0000000000,0.0014285714,11
710,0.0000000000,0.0028169014,12
720,0.0000000000,0.0013888889,12
730,0.0000000000,0.0027397260,11
740,0.0243243243,0.0027027027,11
750,0.0000000000,0.0026666667,10
760,0.0000000000,0.0013157895,11
770,0.0000000000,0.0038961039,11
780,0.0000000000,0.0025641026,11
790,0.0000000000,0.0037974684,12
800,0.0000000000,0.0025000000,11
810,0.0000000000,0.0024691358,11
820,0.0012195122,0.0036585366,12
830,0.0000000000,0.0024096386,11
840,0.0000000000,0.0011904762,11
850,0.0000000000,0.0023529412,12
860,0.0011627907,0.0034883721,11
870,0.0000000000,0.0022988506,11
880,0.0000000000,0.0034090909,11
890,0.0000000000,0.0033707865,11
900,0.0000000000,0.0022222222,11
910,0.0010989011,0.0032967033,12
920,0.0000000000,0.0032608696,12
930,0.0010752688,0.0032258065,11
940,0.0000000000,0.0021276596,11
950,0.0000000000,0.0031578947,11
960,0.0000000000,0.0031250000,11
970,0.0000000000,0.0020618557,11
980,0.0000000000,0.0040816327,11
990,0.0000000000,0.0030303030,11
1000,0.0000000000,0.0020000000,11
1010,0.0000000000,0.0039603960,11
1020,0.0009803922,0.0156862745,12
1030,0.0000000000,0.0038834951,11
1040,0.0000000000,0.0028846154,11
1050,0.0000000000,0.0028571429,11
1060,0.0000000000,0.0037735849,12
1070,0.0000000000,0.0028037383,11
1080,0.0000000000,0.0046296296,12
1090,0.0000000000,0.0128440367,12
1100,0.0009090909,0.0045454545,11
1110,0.0009009009,0.0027027027,12
1120,0.0000000000,0.0044642857,12
1130,0.0000000000,0.0026548673,12
1140,0.0000000000,0.0035087719,12
1150,0.0000000000,0.0017391304,12
1160,0.0000000000,0.0043103448,12
1170,0.0000000000,0.0025641026,12
1180,0.0000000000,0.0025423729,11
1190,0.0000000000,0.0042016807,12
1200,0.0000000000,0.0033333333,12
1210,0.0000000000,0.0049586777,12
1220,0.0000000000,0.0040983607,11
1230,0.0008130081,0.0040650407,12
1240,0.0000000000,0.0048387097,12
1250,0.0008000000,0.0040000000,11
1260,0.0000000000,0.0047619048,11
1270,0.0007874016,0.0031496063,12
1280,0.0000000000,0.0046875000,13
1290,0.0000000000,0.0038759690,12
1300,0.0000000000,0.0046153846,12
1310,0.0000000000,0.0030534351,11
1320,0.0000000000,0.0053030303,12
1330,0.0000000000,0.0052631579,12
1340,0.0000000000,0.0029850746,12
1350,0.0000000000,0.0037037037,11
1360,0.0000000000,0.0036764706,12
1370,0.0000000000,0.0043795620,12
1380,0.0007246377,0.0050724638,11
1390,0.0000000000,0.0057553957,12
1400,0.0007142857,0.0050000000,12
1410,0.0000000000,0.0042553191,12
1420,0.0000000000,0.0049295775,12
1430,0.0006993007,0.0041958042,11
1440,0.0000000000,0.0041666667,12
1450,0.0000000000,0.0062068966,12
1460,0.0000000000,0.0054794521,12
1470,0.0006802721,0.0027210884,11
1480,0.0000000000,0.0040540541,12
1490,0.0000000000,0.0033557047,11
1500,0.0000000000,0.0040000000,13
1510,0.0000000000,0.0046357616,12
1520,0.0006578947,0.0046052632,12
1530,0.0000000000,0.0065359477,12
1540,0.0006493506,0.0038961039,11
1550,0.0000000000,0.0045161290,12
1560,0.0006410256,0.0044871795,12
1570,0.0000000000,0.0025477707,13
1580,0.0000000000,0.0044303797,12
1590,0.0000000000,0.0044025157,13
1600,0.0000000000,0.0068750000,12
1610,0.0000000000,0.0049689441,11
1620,0.0000000000,0.0043209877,12
1630,0.0000000000,0.0061349693,13
1640,0.0000000000,0.0054878049,12
1650,0.0000000000,0.0048484848,12
1660,0.0000000000,0.0060240964,12
1670,0.0000000000,0.0047904192,11
1680,0.0005952381,0.0065476190,12
1690,0.0005917160,0.0053254438,12
1700,0.0000000000,0.0041176471,12
1710,0.0005847953,0.0046783626,12
1720,0.0005813953,0.0058139535,12
1730,0.0000000000,0.0040462428,12
1740,0.0000000000,0.0040229885,12
1750,0.0005714286,0.0051428571,12
1760,0.0000000000,0.0062500000,12
1770,0.0000000000,0.0050847458,12
